vyber;700;553;4504
vloz;1900;554;2089
ukaz;400;554;6527
ukaz;400;554;4755
vloz;1900;555;894
vyber;800;554;6348
vyber;700;553;2111
vyber;800;552;5774
ukaz;400;552;199
vloz;2100;553;700
vyber;800;552;199
ukaz;400;552;835
vloz;1800;553;1586
vloz;2300;554;3508
vloz;2300;555;2685
ukaz;500;555;1298
vyber;700;554;3668
vloz;1800;555;1368
vloz;2500;556;2348
ukaz;400;556;3234
ukaz;400;556;1579
vloz;2500;557;4158
vyber;700;556;9627
ukaz;400;556;7960
ukaz;400;556;7118
ukaz;400;556;7856
ukaz;800;556;2629
ukaz;500;556;6738
vloz;2400;557;1134
vloz;3600;558;2877
ukaz;800;558;7439
vyber;1500;557;9718
ukaz;400;557;9525
ukaz;400;557;1670
ukaz;500;557;9797
ukaz;400;557;4723
vloz;3100;558;8646
ukaz;400;558;4431
vloz;2700;559;9207
vyber;900;558;9946
vloz;2600;559;7218
vyber;800;558;6387
vloz;2000;559;311
vloz;2500;560;5840
vloz;2400;561;147
ukaz;500;561;5918
vloz;2500;562;1566
ukaz;400;562;2325
vloz;2000;563;137
vloz;2500;564;2544
vloz;3000;565;8081
ukaz;400;565;5312
vloz;2800;566;8354
ukaz;500;566;4110
vyber;800;565;5350
vloz;2500;566;5980
vloz;3400;567;294
ukaz;400;567;9149
ukaz;400;567;2275
vloz;3900;568;5106
vyber;800;567;162
ukaz;400;567;1010
ukaz;500;567;210
vloz;2600;568;5257
vloz;3500;569;7604
vyber;800;568;8507
vyber;800;567;6018
vyber;700;566;417
ukaz;400;566;2063
vyber;800;565;1129
vloz;2000;566;2412
vyber;800;565;522
ukaz;400;565;4010
vloz;1900;566;307
vyber;700;565;7292
vloz;2600;566;5570
vyber;700;565;8275
ukaz;400;565;8065
vloz;1800;566;1623
ukaz;400;566;6118
vyber;800;565;9456
vyber;700;564;5006
vyber;700;563;5706
vloz;1800;564;2090
ukaz;500;564;212
vyber;800;563;1481
vyber;800;562;1171
ukaz;500;562;131
vloz;13000;563;2851
vyber;800;562;8330
vloz;2000;563;152
vyber;700;562;184
vloz;2600;563;8652
vyber;800;562;1132
vloz;1800;563;1629
ukaz;400;563;1738
ukaz;400;563;6430
vyber;700;562;1974
vloz;1800;563;3757
vloz;2500;564;4964
ukaz;400;564;2596
vyber;700;563;6376
vloz;2600;564;5736
ukaz;400;564;4022
vloz;1400;565;9246
vyber;800;564;2106
vyber;900;563;5463
vloz;1100;564;9820
vyber;800;563;9301
vyber;800;562;9478
vyber;800;561;4104
vyber;1200;560;288
vloz;2000;561;5003
vyber;700;560;9421
ukaz;400;560;8449
vloz;2000;561;2468
vloz;3000;562;4457
ukaz;500;562;8618
vloz;2600;563;3933
vloz;2600;564;7814
ukaz;400;564;1516
ukaz;400;564;3858
vloz;1800;565;1720
ukaz;500;565;198
vyber;800;564;4086
vloz;2700;565;8330
vyber;800;564;9182
ukaz;400;564;2225
vloz;4200;565;8341
vloz;1200;566;9427
vyber;800;565;3185
vyber;700;564;9098
vyber;800;563;1766
vloz;2800;564;7797
ukaz;600;564;1153
ukaz;500;564;3453
vyber;1700;563;5194
ukaz;500;563;9451
ukaz;500;563;8035
vloz;2700;564;6958
ukaz;400;564;8948
ukaz;500;564;2252
vloz;3100;565;8712
ukaz;500;565;4097
vyber;800;564;455
vloz;2000;565;5551
vyber;800;564;6312
vloz;1800;565;2546
ukaz;400;565;9031
ukaz;400;565;8021
vyber;800;564;6343
vyber;1100;563;2606
vloz;2300;564;757
ukaz;700;564;7877
vloz;2100;565;9284
vyber;1100;564;4146
ukaz;500;564;5211
vyber;900;563;2015
vyber;900;562;4328
vloz;2000;563;3563
vloz;2000;564;2256
ukaz;400;564;3245
vloz;3000;565;6195
vyber;800;564;3721
vyber;700;563;9538
vyber;700;562;8811
vloz;1900;563;2226
vyber;700;562;4702
vloz;1900;563;248
vyber;700;562;3676
vyber;800;561;4654
ukaz;500;561;3039
vyber;900;560;1785
vyber;800;559;369
vloz;2000;560;1756
vyber;700;559;6076
ukaz;500;559;7331
vloz;2300;560;859
vyber;700;559;4254
ukaz;400;559;1556
ukaz;500;559;1079
vyber;900;558;4293
vloz;1200;559;9795
vloz;1000;560;9346
ukaz;400;560;4602
vloz;2100;561;1107
vyber;900;560;8638
ukaz;400;560;6271
vyber;700;559;4099
ukaz;400;559;5440
vyber;800;558;9579
ukaz;400;558;3847
ukaz;500;558;1279
ukaz;400;558;6538
ukaz;500;558;9581
vyber;800;557;4031
vyber;800;556;2469
vloz;1000;557;9919
vyber;800;556;3072
vloz;1900;557;7004
ukaz;500;557;994
vyber;800;556;3873
vyber;1100;555;5529
ukaz;400;555;4656
vloz;1700;556;2237
vyber;800;555;7695
ukaz;400;555;9914
vloz;2800;556;8909
vyber;1000;555;8989
vloz;1800;556;5274
ukaz;400;556;8065
ukaz;400;556;3072
ukaz;400;556;8277
vloz;2600;557;8642
vyber;800;556;3495
vyber;900;555;6061
ukaz;500;555;1814
vyber;800;554;8620
vloz;1900;555;575
vyber;700;554;5997
ukaz;500;554;3950
vloz;3900;555;7246
vyber;1400;554;1222
vloz;1700;555;3545
ukaz;500;555;6752
vloz;2200;556;9177
ukaz;500;556;7610
vyber;800;555;3061
vyber;800;554;3943
ukaz;400;554;5225
vyber;900;553;29
ukaz;600;553;4368
vloz;2000;554;1592
vyber;900;553;84
vloz;1600;554;557
vloz;2500;555;7102
ukaz;500;555;8532
vyber;700;554;4889
vyber;700;553;6121
vloz;1700;554;6359
vloz;1600;555;6193
vyber;700;554;4936
vloz;1600;555;6005
vyber;800;554;7429
vyber;700;553;6356
ukaz;500;553;6871
ukaz;400;553;8008
vloz;1600;554;8031
vloz;1700;555;2329
ukaz;500;555;5053
vloz;2300;556;2316
ukaz;500;556;6566
ukaz;400;556;1135
vloz;2300;557;7160
vyber;800;556;4866
vloz;2400;557;9037
ukaz;400;557;8451
ukaz;400;557;2857
vloz;2400;558;3069
ukaz;400;558;5014
vloz;1800;559;1111
vloz;2800;560;4470
vyber;900;559;7178
vyber;800;558;331
vyber;700;557;1015
ukaz;500;557;7202
vloz;2500;558;7279
ukaz;400;558;1067
vyber;800;557;8828
vyber;700;556;4071
vyber;700;555;1100
vyber;700;554;9320
ukaz;400;554;2671
vyber;900;553;4164
ukaz;400;553;7706
ukaz;500;553;6445
ukaz;400;553;1114
vyber;900;552;5864
ukaz;500;552;1627
vloz;1800;553;6137
ukaz;400;553;4651
vyber;700;552;3639
vyber;1100;551;5354
vyber;1000;550;5624
vyber;800;549;3302
ukaz;400;549;6108
ukaz;500;549;3031
vloz;1800;550;4181
vyber;700;549;5408
ukaz;400;549;7186
vloz;1500;550;1006
vyber;700;549;531
vloz;1200;550;9276
vyber;900;549;803
ukaz;400;549;1200
vloz;1400;550;77
vloz;2200;551;4882
vyber;700;550;322
vloz;1300;551;9886
vyber;800;550;3828
vyber;1100;549;2106
vloz;1500;550;2861
vyber;700;549;8270
vloz;2800;550;711
ukaz;700;550;1088
vyber;1100;549;1346
vloz;1500;550;36
vloz;3300;551;6955
vyber;1100;550;6413
vyber;800;549;65
vyber;900;548;40
vloz;1700;549;147
vloz;2000;550;2120
ukaz;600;550;552
vyber;800;549;7857
vyber;1100;548;4620
ukaz;500;548;8346
vyber;900;547;9936
ukaz;400;547;2760
vyber;900;546;4986
ukaz;500;546;9118
vloz;1500;547;3170
vyber;800;546;431
vyber;1694100;545;2023
vyber;1000;544;5712
ukaz;600;544;730
ukaz;500;544;5884
ukaz;500;544;9037
ukaz;500;544;1350
ukaz;500;544;3196
vyber;800;543;592
vloz;3600;544;4983
vyber;700;543;5933
vloz;2100;544;935
vloz;2800;545;2642
vyber;800;544;2916
ukaz;500;544;6815
vyber;700;543;423
vyber;800;542;1849
vloz;2100;543;9202
vyber;700;542;5149
ukaz;400;542;337
vyber;700;541;8306
vloz;1800;542;4290
ukaz;400;542;6408
vyber;700;541;9258
vyber;700;540;146
vyber;800;539;5268
ukaz;400;539;1845
vloz;2000;540;2743
vyber;900;539;2539
vloz;1800;540;8878
ukaz;400;540;9857
vyber;1000;539;3953
vyber;800;538;9175
vloz;2500;539;1521
vloz;1200;540;9575
ukaz;500;540;2590
ukaz;400;540;4161
vyber;800;539;6196
vyber;700;538;8925
vloz;2000;539;4149
vyber;800;538;8139
vloz;1900;539;4568
vyber;800;538;44
vyber;700;537;5257
ukaz;500;537;3568
ukaz;500;537;579
vyber;700;536;4359
vyber;700;535;9408
vloz;1900;536;3125
vyber;700;535;8583
vyber;700;534;7249
vloz;1800;535;6294
vyber;700;534;7453
vyber;700;533;4706
vyber;1000;532;3776
ukaz;500;532;5386
vyber;700;531;8979
vyber;700;530;6885
vloz;2300;531;5904
vloz;1900;532;1517
vyber;800;531;8326
vloz;1800;532;2225
vloz;3400;533;3952
ukaz;400;533;4627
vloz;1900;534;490
vyber;700;533;8472
ukaz;500;533;8426
vloz;2300;534;3767
vloz;1900;535;1744
vyber;700;534;9972
vyber;700;533;8351
vyber;700;532;2575
vloz;2300;533;7648
ukaz;400;533;4926
vyber;700;532;3140
vloz;1800;533;1922
vyber;700;532;346
vyber;800;531;4899
ukaz;400;531;9981
ukaz;500;531;383
ukaz;400;531;2216
ukaz;500;531;331
ukaz;400;531;4799
ukaz;400;531;532
vloz;2300;532;8707
vloz;1800;533;6871
vloz;1900;534;3300
vloz;1900;535;2278
ukaz;500;535;7677
vloz;2500;536;2516
vyber;700;535;9711
vyber;700;534;2908
vloz;2200;535;6629
vyber;700;534;1072
vloz;1700;535;5231
vloz;2500;536;6687
vloz;2000;537;550
ukaz;500;537;3180
vyber;800;536;1881
ukaz;400;536;2423
vloz;1700;537;4472
vloz;2500;538;6614
ukaz;500;538;324
vloz;1000;539;9322
ukaz;400;539;5764
vyber;800;538;8164
ukaz;400;538;2775
vloz;2500;539;6605
vyber;700;538;4597
vyber;700;537;759
vyber;700;536;2759
ukaz;500;536;8344
vyber;700;535;7242
vloz;2600;536;9139
vyber;800;535;2526
vloz;1800;536;2345
ukaz;500;536;5893
vloz;2400;537;4150
vloz;1800;538;99
vloz;2400;539;2557
vloz;2300;540;3614
ukaz;500;540;2018
vyber;700;539;9821
ukaz;500;539;386
ukaz;400;539;1823
vloz;1800;540;2288
vyber;700;539;821
ukaz;400;539;3727
vloz;2200;540;3840
vloz;2800;541;3135
vloz;2400;542;5202
vyber;700;541;8808
ukaz;500;541;3574
ukaz;400;541;3264
vloz;1100;542;9405
vloz;900;543;9467
ukaz;400;543;6090
vloz;1900;544;10
ukaz;400;544;5408
vyber;700;543;4493
ukaz;400;543;7659
vloz;1800;544;2048
ukaz;400;544;2888
vloz;2400;545;3403
vloz;2500;546;2220
ukaz;500;546;2530
vyber;700;545;4776
ukaz;400;545;3037
ukaz;400;545;4832
ukaz;500;545;9859
vyber;800;544;4970
ukaz;500;544;692
vloz;2500;545;4081
vyber;700;544;3142
ukaz;400;544;512
vyber;700;543;4367
vloz;2400;544;5928
ukaz;400;544;786
vyber;800;543;7746
vloz;1800;544;1506
vyber;800;543;7347
vyber;700;542;4774
ukaz;400;542;987
vyber;700;541;59
vyber;800;540;2517
vloz;1700;541;929
vloz;1800;542;800
vloz;1800;543;593
vloz;2500;544;1729
vyber;700;543;1103
ukaz;400;543;5071
ukaz;500;543;7686
vyber;700;542;4867
vyber;700;541;277
ukaz;400;541;1947
ukaz;400;541;235
vloz;2300;542;8044
vloz;2500;543;5770
ukaz;400;543;1458
ukaz;400;543;2901
vloz;2400;544;5496
vloz;2800;545;2984
vyber;700;544;423
vyber;800;543;1273
ukaz;400;543;1818
vyber;700;542;778
vloz;2400;543;8461
vyber;700;542;369
vyber;2000;541;2122
vyber;700;540;5418
ukaz;400;540;3011
ukaz;400;540;9322
vloz;1800;541;3106
vloz;2500;542;3396
vyber;800;541;9048
vyber;700;540;9590
vloz;2100;541;1285
vyber;700;540;571
vyber;800;539;6823
ukaz;400;539;6200
vloz;2400;540;6892
ukaz;500;540;2678
vyber;700;539;5174
vloz;1800;540;498
vyber;700;539;3018
vyber;800;538;996
ukaz;500;538;2343
ukaz;500;538;4237
vyber;1000;537;2404
vloz;1800;538;7381
ukaz;400;538;6216
vyber;700;537;4036
vloz;2300;538;8069
vloz;1800;539;2309
vyber;700;538;7483
vloz;1800;539;2513
vloz;2400;540;4537
vyber;700;539;3041
vyber;700;538;4290
vloz;1800;539;5895
vyber;700;538;2499
vyber;800;537;4261
vyber;700;536;4118
vloz;1800;537;3448
vyber;700;536;6238
ukaz;500;536;9304
ukaz;500;536;4808
ukaz;500;536;6526
vyber;800;535;6917
ukaz;400;535;3219
ukaz;500;535;4186
vyber;800;534;3963
vloz;1800;535;140
vyber;700;534;8657
ukaz;400;534;5256
vloz;1800;535;6180
vloz;1000;536;9420
vloz;2300;537;6484
ukaz;400;537;4144
vloz;1800;538;774
ukaz;500;538;2381
vyber;700;537;4317
ukaz;400;537;8718
vyber;700;536;2551
ukaz;500;536;92
vyber;700;535;7443
vyber;800;534;8273
ukaz;400;534;1254
vloz;1800;535;4395
vloz;1800;536;1995
vloz;2300;537;5013
ukaz;400;537;2333
ukaz;500;537;6819
vyber;800;536;4273
vyber;700;535;6171
vloz;2400;536;7982
vloz;1800;537;1665
vyber;800;536;2126
ukaz;400;536;2193
ukaz;500;536;7416
vloz;2300;537;9139
vyber;700;536;2394
vyber;800;535;4441
vloz;1100;536;9729
vloz;1900;537;4375
vyber;700;536;9588
vyber;800;535;7880
ukaz;500;535;1615
vyber;800;534;51
ukaz;400;534;6952
ukaz;400;534;3616
ukaz;400;534;4450
ukaz;500;534;5794
vloz;1800;535;16
ukaz;400;535;680
vyber;700;534;8753
vloz;1800;535;1547
ukaz;500;535;7543
ukaz;500;535;2185
vyber;800;534;24
vloz;1900;535;5424
vloz;1800;536;4075
vyber;800;535;6998
vloz;1800;536;1141
vyber;700;535;1903
vyber;800;534;5545
ukaz;500;534;66
vloz;1800;535;4439
vyber;700;534;3283
ukaz;400;534;630
vloz;1800;535;5586
vloz;1900;536;319
vloz;2300;537;7292
vloz;2300;538;903
vloz;2500;539;1489
vyber;800;538;5403
vloz;2400;539;1210
vloz;2500;540;1645
vloz;2300;541;9149
ukaz;400;541;499
vloz;2400;542;8403
ukaz;400;542;6848
vloz;2500;543;1980
vloz;2500;544;7797
vloz;2400;545;8064
ukaz;500;545;3977
vyber;700;544;7525
vyber;700;543;4098
ukaz;500;543;671
vloz;2300;544;3755
ukaz;500;544;2901
vyber;800;543;545
vyber;700;542;1070
vloz;1800;543;1625
vloz;1000;544;9397
vyber;800;543;1141
vloz;2400;544;3485
vloz;2100;545;1471
ukaz;400;545;1848
vyber;700;544;7882
ukaz;500;544;8934
vyber;800;543;4993
ukaz;400;543;8083
ukaz;400;543;2283
vyber;700;542;1410
ukaz;400;542;8891
vloz;2400;543;8548
vyber;700;542;3524
vyber;700;541;9237
ukaz;400;541;4655
vyber;700;540;1166
vloz;2000;541;5922
ukaz;500;541;8787
vyber;800;540;4668
vyber;700;539;7103
vyber;700;538;5920
vloz;2300;539;8414
ukaz;400;539;2370
ukaz;400;539;6147
vyber;800;538;606
vyber;800;537;8875
vyber;800;536;156
vyber;700;535;150
vyber;800;534;2801
vyber;800;533;9584
vloz;2000;534;6286
vyber;800;533;32
vloz;1800;534;5463
vyber;800;533;7008
ukaz;500;533;8751
vyber;800;532;6666
vyber;800;531;8819
vyber;900;530;1384
vloz;1700;531;5047
vloz;1600;532;2360
ukaz;500;532;5963
vyber;700;531;8978
ukaz;400;531;5584
ukaz;400;531;3809
ukaz;500;531;8655
vyber;700;530;1488
ukaz;500;530;737
vloz;1600;531;5050
vyber;700;530;7453
vyber;800;529;4989
ukaz;400;529;1076
vloz;1700;530;416
vyber;800;529;5188
ukaz;500;529;7031
vyber;800;528;4551
vyber;800;527;4444
ukaz;400;527;399
vyber;800;526;1335
vloz;1700;527;7479
ukaz;400;527;5159
ukaz;400;527;7261
vyber;800;526;8976
ukaz;500;526;5226
vyber;800;525;8034
vyber;800;524;32
ukaz;400;524;6956
vloz;1500;525;1921
vyber;800;524;2065
ukaz;400;524;6436
vyber;700;523;424
vyber;700;522;896
ukaz;400;522;7644
vyber;700;521;9304
ukaz;500;521;8896
ukaz;400;521;8546
vyber;700;520;7513
vyber;700;519;1719
vloz;1300;520;3193
vyber;700;519;5178
ukaz;400;519;7127
vloz;1300;520;4252
vyber;700;519;2377
vyber;3002200;518;4008
vyber;7700;517;2481
vyber;2400;516;4681
ukaz;1000;516;4198
vyber;1200;515;2297
vloz;8900;516;8050
ukaz;500;516;8734
vyber;1200;515;2226
ukaz;600;515;9257
ukaz;2200;515;7043
vyber;1400;514;1951
vloz;2800;515;7739
vyber;1600;514;5320
vyber;1700;513;4393
vyber;3400;512;4465
vyber;2200;511;2178
ukaz;600;511;300
vyber;1300;510;1376
ukaz;1000;510;1693
vloz;9500;511;6019
vloz;6400;512;9378
ukaz;2200;512;6823
vyber;2800;511;4451
ukaz;500;511;9187
vloz;14200;512;6736
vyber;1900;511;649
ukaz;1200;511;553
vloz;4400;512;4285
vloz;4100;513;314
vyber;2200;512;7114
vloz;6200;513;5447
vloz;4400;514;1545
vyber;2100;513;2345
vloz;3800;514;6614
ukaz;600;514;5376
ukaz;500;514;7567
vyber;800;513;4356
vloz;2800;514;5051
vyber;1000;513;3857
vloz;2300;514;5273
vyber;700;513;2496
vloz;2100;514;2575
vyber;1700;513;2224
ukaz;500;513;7306
vloz;4400;514;7976
vloz;45500;515;9748
vyber;8800;514;5183
vyber;2200;513;1189
vloz;9600;514;8732
vloz;8100;515;8341
vloz;9700;516;176
ukaz;2200;516;3232
ukaz;1400;516;6273
ukaz;900;516;2127
vyber;2000;515;1305
ukaz;1300;515;2398
ukaz;600;515;2973
vyber;800;514;1045
vloz;3100;515;4999
ukaz;400;515;2316
vyber;800;514;6357
ukaz;500;514;1109
ukaz;900;514;5109
vloz;4500;515;9279
vyber;2100;514;6404
ukaz;1500;514;542
vloz;3900;515;7786
vloz;2700;516;1434
vloz;2500;517;1203
vyber;1800;516;2719
vyber;1200;515;5948
vyber;1000;514;6888
vyber;2300;513;2036
vyber;2000;512;75
ukaz;4000;512;5569
vloz;43200;513;5655
vyber;6300;512;1632
vloz;3700;513;762
vloz;5000;514;9792
vyber;800;513;6226
ukaz;600;513;610
vyber;1100;512;2156
vloz;1400;513;9903
vloz;2700;514;3384
ukaz;500;514;8227
vyber;1500;513;6688
vloz;3700;514;8794
vloz;5500;515;7947
ukaz;1600;515;9427
ukaz;700;515;5316
vloz;4600;516;5236
vloz;4800;517;6522
vyber;1100;516;7172
ukaz;800;516;694
vloz;4000;517;936
ukaz;600;517;5066
ukaz;1100;517;2977
vyber;1200;516;3448
vyber;1700;515;6796
vloz;3200;516;6251
ukaz;600;516;743
vloz;3100;517;8787
vyber;1000;516;2327
ukaz;400;516;7185
ukaz;500;516;9022
vloz;2900;517;8567
vyber;1200;516;370
vyber;800;515;351
vloz;2000;516;407
vloz;3000;517;9657
vyber;2900;516;6451
ukaz;1600;516;7285
vyber;1200;515;5121
vloz;4300;516;3522
vloz;3100;517;117
vloz;5100;518;3590
vyber;1700;517;2897
vloz;3500;518;7756
vloz;3400;519;3562
vloz;4500;520;4866
vloz;3600;521;35
ukaz;600;521;8452
vyber;1100;520;503
vyber;1100;519;7347
vloz;3700;520;6604
vyber;1000;519;8883
ukaz;600;519;9464
vloz;3000;520;6356
vyber;700;519;2766
ukaz;500;519;2997
ukaz;400;519;5038
ukaz;500;519;1413
vyber;800;518;4627
vloz;2000;519;6075
vyber;800;518;8499
vyber;800;517;7677
vyber;700;516;8913
vloz;2700;517;9038
vyber;800;516;4415
vloz;2600;517;9311
vyber;900;516;3230
vyber;700;515;3868
vyber;900;514;8367
vyber;900;513;74
vloz;1900;514;5822
vloz;2800;515;6420
vloz;1800;516;2602
vyber;900;515;4183
vloz;1800;516;4588
vloz;3400;517;9755
vyber;700;516;1564
vyber;800;515;2655
ukaz;400;515;7014
vloz;1800;516;4300
vyber;800;515;1366
vyber;800;514;4335
vloz;1800;515;6611
vyber;900;514;8555
vyber;1000;513;9624
vloz;2000;514;2249
vyber;900;513;361
vyber;900;512;1662
vloz;2000;513;3400
vloz;2000;514;1439
vyber;800;513;8246
vloz;2600;514;4358
vyber;700;513;1487
vloz;1800;514;3690
vyber;800;513;7079
vloz;1800;514;2507
vloz;1800;515;676
vyber;800;514;829
ukaz;500;514;9833
ukaz;400;514;1873
vyber;800;513;7033
vloz;1900;514;3123
vloz;2400;515;6522
vloz;2600;516;7046
vloz;1800;517;2496
vyber;800;516;1683
vloz;2200;517;6871
vloz;2500;518;6467
ukaz;500;518;2475
ukaz;500;518;8102
vloz;1900;519;2681
vloz;1900;520;1630
vyber;700;519;4282
vloz;2500;520;5346
vyber;800;519;2717
ukaz;400;519;8409
vloz;2500;520;4088
ukaz;400;520;3799
vloz;2500;521;4135
ukaz;400;521;482
vyber;700;520;6467
vyber;700;519;3732
vyber;800;518;9560
vyber;700;517;9198
vyber;700;516;2380
vloz;1000;517;10000
vyber;800;516;8165
vloz;1900;517;5007
ukaz;500;517;875
vyber;800;516;8547
vyber;800;515;6543
vyber;800;514;7403
vyber;800;513;2658
vyber;700;512;5838
vyber;700;511;9543
vyber;1300;510;9140
vyber;900;509;322
vyber;800;508;3776
vloz;1900;509;6041
vyber;700;508;9867
vloz;1000;509;9819
ukaz;400;509;8499
vyber;800;508;5428
vyber;700;507;5053
vyber;800;506;2473
ukaz;400;506;5743
vloz;1700;507;1272
vloz;2300;508;7841
vyber;800;507;9687
vloz;1900;508;1448
vyber;700;507;9784
vloz;1800;508;1445
vyber;700;507;781
ukaz;400;507;862
vyber;700;506;4165
vyber;900;505;8498
vloz;3200;506;7426
vyber;1200;505;6218
ukaz;500;505;238
vloz;1600;506;6774
ukaz;400;506;2371
vloz;2400;507;7231
vyber;800;506;8475
vloz;1600;507;3578
ukaz;400;507;660
vloz;1900;508;452
ukaz;400;508;8009
vloz;2300;509;626
vyber;700;508;993
vloz;2300;509;6592
ukaz;500;509;4651
vloz;2400;510;4741
vloz;2400;511;7492
vloz;2300;512;967
vyber;700;511;539
vloz;2300;512;3432
vloz;2300;513;9112
vloz;2500;514;5843
vyber;700;513;8606
vyber;700;512;9136
ukaz;500;512;1117
vloz;1100;513;9411
ukaz;400;513;3617
vyber;700;512;5762
ukaz;400;512;6684
vloz;2300;513;5266
vyber;700;512;8079
ukaz;400;512;6879
ukaz;500;512;1553
vloz;1800;513;922
vyber;800;512;7111
vloz;1900;513;4340
ukaz;400;513;2770
ukaz;400;513;6710
ukaz;500;513;1423
ukaz;500;513;1895
vyber;700;512;3297
vyber;800;511;9542
vloz;1800;512;953
vloz;2300;513;2305
ukaz;500;513;2094
vyber;700;512;9102
ukaz;400;512;7375
ukaz;500;512;9849
vyber;700;511;1854
vloz;1800;512;535
vyber;700;511;3201
vloz;1900;512;865
ukaz;500;512;6171
ukaz;400;512;7622
ukaz;500;512;109
vyber;700;511;1727
vloz;2300;512;6985
vyber;700;511;2686
vyber;700;510;6255
vloz;2300;511;8677
vloz;2300;512;7550
vloz;1800;513;1826
vyber;700;512;1959
ukaz;600;512;9699
vyber;900;511;4745
ukaz;400;511;6170
vyber;700;510;797
ukaz;500;510;9547
vloz;2100;511;6084
vyber;800;510;6126
ukaz;400;510;2017
ukaz;400;510;9327
ukaz;400;510;29
vyber;700;509;5666
vloz;1900;510;5031
ukaz;500;510;193
vloz;2300;511;7788
vyber;700;510;4582
vyber;700;509;727
ukaz;400;509;917
vyber;700;508;2255
vyber;800;507;8828
ukaz;400;507;1570
ukaz;400;507;4678
ukaz;400;507;2867
ukaz;500;507;1303
vloz;1800;508;2925
vyber;800;507;6696
ukaz;400;507;6740
vyber;700;506;1596
vloz;1600;507;4518
ukaz;400;507;7157
ukaz;500;507;7215
vloz;1000;508;9766
vyber;700;507;9020
vloz;1600;508;6858
vyber;700;507;3668
vyber;900;506;384
ukaz;400;506;9126
vloz;1700;507;2723
vloz;1600;508;688
vyber;700;507;2870
vyber;800;506;8011
vyber;800;505;9721
vloz;1700;506;7195
vyber;800;505;26
vyber;800;504;9891
vloz;1600;505;6194
ukaz;500;505;245
vloz;2200;506;9083
ukaz;400;506;5550
ukaz;500;506;862
vyber;700;505;9365
ukaz;400;505;4381
ukaz;400;505;146
vyber;800;504;1639
ukaz;500;504;8679
vyber;700;503;2444
vyber;800;502;1477
vloz;2000;503;9090
ukaz;400;503;2406
vloz;1700;504;4485
ukaz;500;504;8890
vloz;1600;505;1221
ukaz;400;505;2019
ukaz;500;505;2384
vyber;800;504;8521
vloz;1000;505;9487
vloz;1600;506;3609
vyber;700;505;752
vloz;1600;506;4092
vyber;700;505;6778
ukaz;400;505;6408
vloz;2000;506;6928
vyber;700;505;1426
vloz;1600;506;1274
vyber;700;505;8019
ukaz;400;505;8113
vloz;1700;506;102
vloz;2300;507;1228
ukaz;500;507;8419
vloz;2300;508;5737
ukaz;400;508;4571
ukaz;500;508;6257
vyber;900;507;1720
vyber;1500;506;7085
vloz;2600;507;3574
vloz;2400;508;3907
vloz;1700;509;2334
vloz;3900;510;9124
vloz;3000;511;5339
vloz;2400;512;9171
vyber;1200;511;1314
vyber;800;510;5746
vyber;800;509;7726
vyber;800;508;5281
vyber;700;507;6990
vloz;1700;508;2203
ukaz;500;508;9497
ukaz;400;508;1998
ukaz;500;508;1451
vloz;2300;509;3813
vloz;2300;510;4652
vyber;700;509;9648
vyber;700;508;8543
vloz;1600;509;756
vloz;2300;510;7571
vyber;800;509;4970
ukaz;400;509;265
ukaz;500;509;3327
ukaz;400;509;4864
vloz;1700;510;2268
vloz;2300;511;3628
ukaz;400;511;8690
ukaz;400;511;2361
vyber;800;510;9539
ukaz;400;510;4945
vloz;1900;511;215
vloz;2200;512;4798
vloz;2200;513;5677
ukaz;500;513;2853
ukaz;500;513;2691
vloz;2200;514;1571
vyber;700;513;5147
vyber;800;512;883
vloz;1100;513;9342
vloz;1000;514;9537
ukaz;400;514;8915
ukaz;500;514;1516
vloz;1900;515;1661
vyber;700;514;3713
vyber;800;513;2952
vloz;1900;514;505
vyber;700;513;1464
vloz;1800;514;726
vyber;700;513;7953
vloz;1900;514;4149
vloz;1100;515;9572
ukaz;500;515;492
vyber;800;514;6184
vloz;2200;515;4805
ukaz;500;515;8431
vyber;700;514;3920
vyber;700;513;2025
ukaz;400;513;7989
vyber;800;512;6125
vyber;700;511;324
vyber;800;510;1742
vyber;800;509;2056
vyber;700;508;8065
vyber;800;507;4531
vloz;1700;508;4841
vloz;1800;509;3278
vyber;700;508;1298
vyber;700;507;7294
vloz;1600;508;2971
ukaz;800;508;3065
vloz;2200;509;218
ukaz;400;509;2976
ukaz;400;509;248
vloz;2400;510;413
vyber;1100;509;4298
vyber;800;508;9858
vyber;1300;507;3918
vyber;900;506;669
vloz;2100;507;1144
vloz;2200;508;4183
vloz;2100;509;8605
vloz;2300;510;6553
vloz;1200;511;9344
vloz;2300;512;2780
vyber;800;511;3493
vyber;700;510;6556
vyber;700;509;2563
vloz;1700;510;1951
vloz;2300;511;3882
vloz;2300;512;3298
vloz;2300;513;6401
vyber;700;512;8417
vyber;800;511;2203
ukaz;500;511;7483
vyber;800;510;5568
vloz;1700;511;2231
ukaz;400;511;9701
vloz;2000;512;7016
vloz;2300;513;4826
vloz;2300;514;3770
vyber;800;513;2533
vyber;800;512;1326
vyber;800;511;596
ukaz;400;511;9749
vyber;700;510;3988
vloz;1600;511;2041
vloz;2300;512;6698
vloz;2200;513;4379
vloz;2300;514;2476
vyber;800;513;1769
ukaz;500;513;7336
ukaz;500;513;8547
ukaz;400;513;883
vyber;800;512;2022
vyber;800;511;219
